	CONNECTION_ENODEBID	CONNECTION_MOBILECHANNEL	CONNECTION_BAND	LOCATION_ALTITUDE	LOCATION_HORIZONTALACCURACY	LOCATION_VERTICALACCURACY	LOCATION_AVAILABILITY	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTBYTE	QOS_DOWNLOADTHROUGHPUTTESTSIZE	QOS_LATENCYMIN	QOS_LATENCYAVERAGE	QOS_JITTERMIN	QOS_JITTERAVERAGE	QOS_PACKETLOSSDISCARDPERCENTAGE	QOS_PACKETLOSSLOSTPERCENTAGE	QOS_ICMPLATENCYMIN	QOS_LINKDOWNSTREAMBANDWIDTH	QOS_LINKUPSTREAMBANDWIDTH	QOS_SIGNALLEVEL	QOS_ASU	QOS_DELTATRANSMITTEDBYTES	QOS_DELTARECEIVEDBYTES	QOS_DELTATRANSCEIVEDBYTES	QOS_RSSNR	QOS_TA	LOCATION_HORIZONTALACCURACYASSESSMENT	QOS_UPLOADTHROUGHPUTDNSLOOKUP	QOS_UPLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_DOWNLOADTHROUGHPUTDNSLOOKUP	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_SERVERRESPONSEDNSLOOKUP	QOS_ICMPLATENCYAVERAGE	QOS_ICMPPACKETLOSSLOSTPERCENTAGE	QOS_ICMPTESTCONFIGPACKETDELAY	QOS_ICMPTESTCONFIGPACKETSIZE	QOS_ICMPTESTCONFIGSENTPACKETS	QOS_ICMPTESTCONFIGTTL	QOS_ICMPTESTCONFIGBYTESSENT	QOS_ICMPTESTCONFIGARGUMENTS	QOS_ICMPTRACEROUTETESTCONFIGPACKETDELAY	QOS_ICMPTRACEROUTETESTCONFIGMAXHOPCOUNT	QOS_ICMPTRACEROUTETESTSENTPACKETS	QOS_VISIBLECELLTOWERS	QOS_CELLBANDWIDTHS	Operador	LAT	LON	Potencia	Calidad	hora	Hora_etiq	bytes_tras	bytres_rec	bytes_tot	tiempo_conec	vel_subida	vel_bajada	Clasif_Vel_baj	CONNECTION_CATEGORY	MES
846	524584.0	3300	2600 MHz (Band 7)	573.5	34.499000549316406	4.662070274353027	AVAILABLE	240	2097152	34.298461	40.929597	0.017846	3.690593	0.0	0.0	12.226	15554	36418	4	51	1147446	2428227	3575673	13	3	5276.269888140474	38	161	40	138	31	17.517	0.0	200	32	10	6	60		200	30	3	1	20000	A	-34.17640686035156	-70.68809509277344	-89	-12	17	17_18	1147446	2428227	3575673	363	26245.681076481353	47241.88568476718	1	4G	2022-12-01
847	12994.0	3100	2600 MHz (Band 7)	566.300048828125	15.805999755859375	1.0	AVAILABLE	195	2097152	35.717659	45.113923	0.041145	6.993051	0.0	0.0	12.726	30000	15000	4	51	1151550	2289807	3441357	13	2	2.7280138553927022	26	184	28	128	67	16.333	0.0	200	32	10	11	60		200	30	3	2		C	-34.17228698730469	-70.68946838378906	-89	-10	7	7_8	1151550	2289807	3441357	99	14793.038491657511	14111.67487222822	1	4G	2022-04-01
848	524584.0	3300	2600 MHz (Band 7)	569.300048828125	39.599998474121094	3.427208185195923	AVAILABLE	234	5242880	33.315237	39.606955	0.000287	3.647868	0.0	0.0	6.9855	102400	51200	1	29	1418292	5835384	7253676	0	6	0.0	32	140	44	163	55	17.256	0.0	200	32	10	5	60		200	30	3	2		A	-34.17228698730469	-70.68122863769531	-111	-16	7	7_8	1418292	5835384	7253676	2102	21499.279219772438	24307.703414108735	1	4G	2022-04-01
849	12994.0	3100	2600 MHz (Band 7)	568.4000244140625	33.36000061035156	1.3333333730697632	AVAILABLE	204	2097152	36.763415	39.11118	0.018932	1.390219	0.0	0.0	10.4175	30000	15000	4	63	1210329	2715915	3926244	20	1	0.0	57	196	27	133	53	15.401	0.0	200	32	10	14	60		200	30	3	7	15000, 20000	C	-34.17366027832031	-70.69084167480469	-77	-7	4	4_5	1210329	2715915	3926244	112	5521.701287496656	53703.45673761099	1	4G	2022-01-01
850	524584.0	3300	2600 MHz (Band 7)	545.7000122070312	3.6440000534057617	4.193234920501709	AVAILABLE	271	2097152	34.94263	41.703361	0.001302	4.374987	0.0	0.0	16.3655	30000	15000	3	44	1130667	2253195	3383862	8	3	0.0	34	202	52	180	29	21.918	0.0	200	32	10	9	60		200	30	3	2		A	-34.17228698730469	-70.68534851074219	-96	-13	7	7_8	1130667	2253195	3383862	224	6397.578705591438	51653.20633946715	1	4G	2022-01-01
851	3715.0	2900	2600 MHz (Band 7)	567.9000244140625	23.78700065612793	1.5457087755203247	AVAILABLE	279	2097152	36.864297	42.149243	0.037968	4.104598	0.0	0.0	11.671	11625	12371	2	31	1181827	2306474	3488301	1	4	6.362785304410756	35	139	46	172	42	15.714	0.0	200	32	10	17	60		200	30	3	9	20000	D	-34.17640686035156	-70.70045471191406	-109	-16	10	10_11	1181827	2306474	3488301	1255	5961.329990819685	13335.996072632252	1	4G	2023-01-01
852	524584.0	1000	1900 MHz (Band 2)	558.1000366210938	20.194000244140625	1.3333333730697632	AVAILABLE	919	2097152	33.2525	39.361543	0.113423	4.241008	0.0	0.0	8.5585	30000	15000	2	25	1377343	5961197	7338540	-8	12	4717.560986729383	83	219	179	855	75	11.3135	0.0	200	32	10	14	60		200	30	3	1	10000	A	-34.16816711425781	-70.69770812988281	-115	-18	15	15_16	1377343	5961197	7338540	202	4306.354267698276	2694.7243915140916	0	4G	2022-02-01
853	16789.0	2300	1700 MHz AWS-1 (Band 4)	502.0	15.0	100.0	AVAILABLE	261	2097152	32.426538	39.550794	0.009885	3.264379	0.0	0.0	15.182	30000	15000	3	41	1427760	2971721	4399481	17	4	0.005025138590063985	51	199	54	189	42	20.8725	0.0	200	32	10	10	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-99	-7	2	2_3	1427760	2971721	4399481	22278	11161.306013789732	18560.173065976564	1	4G	2022-03-01
854	524584.0	3300	2600 MHz (Band 7)	568.2000122070312	49.71699905395508	5.377701759338379	NOT_AVAILABLE	267	2097152	38.760081	60.262101	0.17	13.471723	0.0	0.0	15.978	102400	51200	3	34	1269860	5715978	6985838	10	6	10.702265136085142	65	311	73	207	32	26.088	0.0	200	32	10	15	60		200	30	3	2	10000, 20000	A	-34.17503356933594	-70.69633483886719	-106	-17	8	8_9	1269860	5715978	6985838	375	6804.457495504196	10239.785877147024	1	4G	2022-03-01
855	12994.0	3100	2600 MHz (Band 7)	565.6000366210938	14.939000129699707	1.0	AVAILABLE	219	2097152	37.563415	44.969714	0.05138	6.541965	0.0	0.0	16.1625	30000	15000	4	67	1138809	2287784	3426593	23	2	5505.881724114682	109	221	29	184	65	31.985	0.0	200	32	10	14	60		200	30	3	1		C	-34.17091369628906	-70.69084167480469	-73	-9	7	7_8	1138809	2287784	3426593	593	10839.661372787388	12674.865492565857	1	4G	2022-06-01
856	3715.0	9610	700 MHz APT (Band 28)	575.5	20.0	2.065779209136963	AVAILABLE	308	2097152	35.669423	40.56324	0.039731	3.690407	0.0	0.0	84.1765	30000	15000	4	44	1259137	2410060	3669197	7	0	0.0	31	307	26	242	43	86.996	0.0	200	32	10	238	60		200	30	3	1		D	-34.17915344238281	-70.69084167480469	-96	-13	12	12_13	1259137	2410060	3669197	15	6150.70815940832	13398.493281494382	1	4G	2022-12-01
857	3715.0	2900	2600 MHz (Band 7)	571.0	21.0	1.3333333730697632	AVAILABLE	336	2097152	36.163229	41.666983	0.024454	2.41499	0.0	0.0	85.7645	102400	51200	3	35	1129943	2238778	3368721	11	3	813.8598553120405	41	269	42	260	35	89.961	0.0	200	32	10	236	60		200	30	3	1		D	-34.17640686035156	-70.69084167480469	-105	-16	21	21_22	1129943	2238778	3368721	11	13648.66305474893	36459.76316506054	1	4G	2022-01-01
858	3715.0	2900	2600 MHz (Band 7)	570.7000122070312	35.46099853515625	1.0	AVAILABLE	251	2097152	36.534846	40.410019	0.005577	3.431543	0.0	0.0	11.0155	102400	51200	0	43	1165604	2230328	3395932	-4	4	0.0	37	152	29	170	7	14.2455	0.0	200	32	10	245	60		200	30	3	2		D	-34.17640686035156	-70.69496154785156	-97	-15	11	11_12	1165604	2230328	3395932	16	10165.715121086565	4681.255530899713	0	4G	2023-02-01
859	524584.0	1000	1900 MHz (Band 2)	572.7000122070312	14.210000038146973	1.306030035018921	AVAILABLE	312	2097152	34.038619	44.715897	0.104269	5.922384	0.0	0.0	22.7085	30000	15000	3	35	1274527	2391584	3666111	4	8	0.023910591244243228	41	262	27	130	55	31.2275	0.0	200	32	10	16	60		200	30	3	1	20000	A	-34.17366027832031	-70.68260192871094	-105	-15	16	16_17	1274527	2391584	3666111	3219	4193.610026607389	5378.307285115838	0	4G	2022-08-01
860	524584.0	1000	1900 MHz (Band 2)	563.2000122070312	11.708000183105469	1.0	AVAILABLE	227	2097152	33.989288	39.732085	0.061635	4.72847	0.0	0.0	12.45	6211	1229	2	28	1144399	2249838	3394237	1	15	0.0	28	194	25	185	43	24.332	0.0	200	32	10	117	60		200	30	3	1		A	-34.16679382324219	-70.68122863769531	-112	-16	16	16_17	1144399	2249838	3394237	60	3520.7128454949325	9049.857059549946	0	4G	2022-08-01
861	524584.0	3300	2600 MHz (Band 7)	567.800048828125	33.650001525878906	1.1133172512054443	NOT_AVAILABLE	265	2097152	33.457596	49.083755	0.027116	10.001904	0.0	0.0	14.324	30000	15000	4	54	1460483	2634051	4094534	15	6	0.0	167	593	57	181	72	27.089	0.0	200	32	10	15	60		200	30	3	1		A	-34.17228698730469	-70.68672180175781	-86	-15	15	15_16	1460483	2634051	4094534	150	13061.933998637951	16908.271588029358	1	4G	2022-03-01
862	16789.0	66961	1700 MHz Extended AWS (Band 66)	570.5	43.417999267578125	2.3465569019317627	AVAILABLE	214	2097152	34.671719	41.702611	0.008958	3.570729	0.0	0.0	21.446	30000	15000	4	51	1241320	2811794	4053114	12	2	4896.212901740611	53	215	35	139	47	23.932	0.0	200	32	10	245	60		200	30	3	9	15000, 20000	B	-34.17640686035156	-70.69633483886719	-89	-14	13	13_14	1241320	2811794	4053114	49	21881.423480319998	28645.907539887772	1	4G	2022-09-01
863	12994.0	9485	700 MHz APT (Band 28)	561.0999755859375	17.854999542236328	10.20001220703125	AVAILABLE	228	2097152	36.315538	49.747142	0.049308	7.591516	0.0	0.0	9.377	30000	15000	3	44	1423003	2280762	3703765	11	0	0.0	111	219	34	140	73	19.039	0.0	200	32	10	113	60		200	30	3	1		C	-34.16954040527344	-70.69358825683594	-96	-10	8	8_9	1423003	2280762	3703765	1867	6836.032581737245	8460.73610491532	0	4G	2022-04-01
864	12994.0	1125	1900 MHz (Band 2)	561.9000244140625	13.875	1.0	AVAILABLE	378	2097152	34.382519	37.888079	0.000404	1.934074	0.0	0.0	9.7785	30000	15000	3	38	1203571	2280981	3484552	-4	11	5505.881724114682	88	242	37	250	29	13.502	0.0	200	32	10	14	60		200	30	3	1		C	-34.16816711425781	-70.68809509277344	-102	-12	7	7_8	1203571	2280981	3484552	70	8132.800350627069	6640.0178201671015	0	4G	2022-10-01
865	3715.0	2900	2600 MHz (Band 7)	567.7000122070312	19.77199935913086	1.0	AVAILABLE	296	5242880	36.242461	38.317773	0.004192	1.524554	0.0	0.0	55.5985	4258	4292	3	36	1192914	5581993	6774907	1	7	1.695607215949922	30	339	25	263	42	58.8595	0.0	200	32	10	246	60		200	30	3	1	10000, 20000	D	-34.17640686035156	-70.69908142089844	-104	-18	16	16_17	1192914	5581993	6774907	125	10354.79615641396	29732.720066267368	1	4G	2022-10-01
866	3715.0	2900	2600 MHz (Band 7)	568.0	35.0	1.3333333730697632	UNKNOWN	191	2097152	35.321807	37.692461	0.011808	1.825177	0.0	0.0	10.1905	30000	15000	4	51	1229245	2774715	4003960	11	0	0.0	30	170	26	118	26	13.23	0.0	200	32	10	24	60		200	30	3	1	10000, 20000	D	-34.17503356933594	-70.69084167480469	-89	-18	12	12_13	1229245	2774715	4003960	310	33806.26494177836	38601.7837758421	1	4G	2022-02-01
867	524584.0	3300	2600 MHz (Band 7)	573.4000244140625	92.9000015258789	10.223139762878418	AVAILABLE	121	2097152	34.172461	41.068627	0.104346	4.147915	0.0	0.0	10.1635	30000	15000	4	52	1277088	6046273	7323361	22	3	0.0008352125776396962	30	127	22	84	34	17.812	0.0	200	32	10	10	60		200	30	3	1	20000	A	-34.17640686035156	-70.68809509277344	-88	-9	5	5_6	1277088	6046273	7323361	2643	36751.34881339451	62117.35101263857	1	4G	2022-12-01
868	3715.0	2900	2600 MHz (Band 7)	566.6000366210938	122.4000015258789	30.565101623535156	AVAILABLE	439	2097152	37.870923	43.102486	0.004423	1.198995	0.0	0.0	12.8695	102400	51200	3	36	1345870	2536142	3882012	7	15	0.04050272104034948	42	240	32	265	128	13.8585	0.0	200	32	10	8	60		200	30	3	1	20000	D	-34.17228698730469	-70.68946838378906	-104	-17	18	18_19	1345870	2536142	3882012	534	6839.851857778285	25158.55162840812	1	4G	2022-08-01
869	524584.0	1000	1900 MHz (Band 2)	570.1000366210938	20.0	2.277855396270752	AVAILABLE	288	2097152	34.207216	41.91191	0.036797	4.087399	0.0	0.0	8.5945	102400	51200	2	31	1542878	28786747	30329625	10	5	34.658504157034436	106	255	53	211	94	14.54	0.0	200	32	10	10	60		200	30	3	1		A	-34.17228698730469	-70.68122863769531	-109	-18	11	11_12	1542878	28786747	30329625	232	24600.46010779301	22662.399181191056	1	4G	2023-05-01
870	16789.0	66961	1700 MHz Extended AWS (Band 66)	570.300048828125	37.15599822998047	1.6390509605407715	AVAILABLE	254	2097152	34.928047	40.552258	0.011615	2.640876	0.0	0.0	11.6655	30000	15000	4	67	1191000	2343973	3534973	23	0	4747.338850706088	49	173	55	162	35	18.65	0.0	200	32	10	13	60		200	30	3	2	15000, 20000	B	-34.17366027832031	-70.69084167480469	-73	-12	14	14_15	1191000	2343973	3534973	478	26548.31027392705	42813.177198590565	1	4G	2022-06-01
871	524584.0	3300	2600 MHz (Band 7)	567.7000122070312	27.058000564575195	1.4456467628479004	AVAILABLE	321	2097152	34.502347	45.304897	0.452838	8.067149	0.0	0.0	10.797	30000	15000	4	51	3252630	50750663	54003293	13	2	18.49103424789015	84	230	63	275	61	22.776	0.0	200	32	10	14	60		200	30	3	2	10000, 20000	A	-34.17228698730469	-70.68534851074219	-89	-16	8	8_9	3252630	50750663	54003293	433	11494.546668609491	32433.939943766545	1	4G	2022-08-01
872	3715.0	2900	2600 MHz (Band 7)	567.800048828125	30.722999572753906	3.3062903881073	AVAILABLE	908	2097152	37.962031	41.455569	0.013724	2.50949	0.0	0.0	99.2075	8658	5639	3	33	1159336	2262590	3421926	1	4	0.0017264256277183666	32	486	70	488	181	101.3905	0.0	200	32	10	23	60		200	30	3	7	20000	D	-34.17640686035156	-70.70045471191406	-107	-15	11	11_12	1159336	2262590	3421926	1066	5472.200186918854	8108.933841996339	0	4G	2022-11-01
873	12994.0	3100	2600 MHz (Band 7)	555.4317769666393	61.176998138427734	1.4301867485046387	AVAILABLE	280	2097152	34.568596	36.237491	0.004999	0.718931	0.0	0.0	10.0125	30000	15000	4	58	1178492	2321959	3500451	-2	12	0.0	34	131	24	113	34	13.3665	0.0	200	32	10	241	60		200	30	3	2		C	-34.16816711425781	-70.69770812988281	-82	-9	9	9_10	1178492	2321959	3500451	110	38592.98410765502	38408.95339189946	1	4G	2022-02-01
874	16789.0	2300	1700 MHz AWS-1 (Band 4)	575.0	20.0	1.3333333730697632	AVAILABLE	274	2097152	33.701096	42.055568	0.006078	4.25044	0.0	0.0	15.2005	30000	15000	4	43	1150107	2265905	3416012	6	4	0.2127095748508946	91	258	52	192	143	21.4925	0.0	200	32	10	7	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-97	-10	22	22_23	1150107	2265905	3416012	27704	6002.715782671473	11882.343447395646	1	4G	2022-01-01
875	16789.0	66961	1700 MHz Extended AWS (Band 66)	555.800048828125	210.0	17.459796905517578	AVAILABLE	247	2097152	33.018596	39.867729	0.005327	3.148318	0.0	0.0	9.96	30000	15000	4	51	1197147	2889090	4086237	17	1	0.0	30	170	44	144	44	12.6495	0.0	200	32	10	14	60		200	30	3	1	15000	B	-34.17503356933594	-70.69633483886719	-89	-10	16	16_17	1197147	2889090	4086237	1446	6588.4881689906415	35814.383658976156	1	4G	2022-01-01
876	16789.0	66961	1700 MHz Extended AWS (Band 66)	564.9000244140625	17.80699920654297	1.0	AVAILABLE	341	2097152	35.030211	40.380008	0.017788	2.080345	0.0	0.0	12.9745	102400	51200	2	48	1222410	2262727	3485137	11	6	5276.269888140474	28	382	28	243	58	17.952	0.0	200	32	10	57	60		200	30	3	1		B	-34.17091369628906	-70.69084167480469	-92	-9	17	17_18	1222410	2262727	3485137	21	11288.411729705247	26852.40328028494	1	4G	2022-09-01
877	3715.0	2900	2600 MHz (Band 7)	575.5	20.0	1.7470866441726685	AVAILABLE	440	2097152	34.661961	37.479174	0.000885	2.266129	0.0	0.0	10.015	30000	15000	4	58	1142231	2264401	3406632	5	0	0.0	38	335	28	375	41	10.5215	0.0	200	32	10	8	60		200	30	3	1		D	-34.17915344238281	-70.69084167480469	-82	-14	13	13_14	1142231	2264401	3406632	10	11018.939398808076	14638.44667797577	1	4G	2022-12-01
878	524584.0	3300	2600 MHz (Band 7)	571.4000244140625	15.996999740600586	1.0	AVAILABLE	249	2097152	34.802321	42.651185	0.100885	5.033415	0.0	0.0	14.394	102400	51200	4	49	1156315	2231658	3387973	-1	1	0.0	41	190	43	160	68	19.2995	0.0	200	32	10	11	60		200	30	3	2		A	-34.17640686035156	-70.69084167480469	-91	-18	19	19_20	1156315	2231658	3387973	222	12931.066725713486	10146.16110474368	1	4G	2022-06-01
879	524584.0	3300	2600 MHz (Band 7)	570.0	32.40700149536133	1.3674428462982178	AVAILABLE	315	2097152	35.168437	41.340481	0.008125	2.296274	0.0	0.0	8.091	6730	14695	4	51	1171161	2456465	3627626	6	2	5610.2798356602325	31	215	46	179	32	16.658	0.0	200	32	10	245	60		200	30	3	2	10000, 20000	A	-34.17640686035156	-70.69496154785156	-89	-12	10	10_11	1171161	2456465	3627626	10	8029.225491695986	13051.635130861914	1	4G	2022-09-01
880	524584.0	3300	2600 MHz (Band 7)	572.9000244140625	11.440999984741211	1.3705745935440063	AVAILABLE	219	2097152	35.698657	41.220872	0.015115	3.217243	0.0	0.0	12.3785	102400	51200	2	32	1141689	2273511	3415200	3	9	6094.458485418295	57	214	34	159	51	19.59	0.0	200	32	10	6	60		200	30	3	1	10000, 20000	A	-34.17366027832031	-70.68260192871094	-108	-15	19	19_20	1141689	2273511	3415200	24	10544.553610143603	14237.434940848154	1	4G	2022-03-01
881	524584.0	1000	1900 MHz (Band 2)	563.2000122070312	17.253999710083008	1.3097419738769531	AVAILABLE	263	2097152	37.116346	46.509727	5.30175	10.516853	0.0	0.0	7.147	6247	1241	1	21	1184614	2800450	3985064	-1	15	194.59621775713663	80	235	31	209	41	17.889	0.0	200	32	10	6	60		200	30	3	5		A	-34.16679382324219	-70.68122863769531	-119	-10	1	1_2	1184614	2800450	3985064	589	2342.3668939695362	19519.638784597148	1	4G	2022-08-01
882	524584.0	3300	2600 MHz (Band 7)	567.2000122070312	14.348999977111816	1.0	AVAILABLE	345	2097152	35.835651	47.193927	0.750808	8.049428	0.0	0.0	9.911	30000	15000	3	32	1251515	2586097	3837612	11	2	4896.212901740611	29	158	54	182	32	24.211	0.0	200	32	10	2	60		200	30	3	1		A	-34.17228698730469	-70.68672180175781	-108	-15	13	13_14	1251515	2586097	3837612	134	13010.133786720435	15725.69120359234	1	4G	2022-06-01
883	16789.0	1425	1800+ MHz (Band 3)	570.9000244140625	15.45199966430664	1.0	NOT_AVAILABLE	283	5242880	35.534609	42.612941	0.001224	2.900221	15.0	0.0	16.269	102400	51200	3	41	1522125	12403697	13925822	9	3	100.92599999999999	45	186	31	190	128	23.5395	0.0	200	32	10	8	60		200	30	3	5		B	-34.17640686035156	-70.69633483886719	-97	-14	15	15_16	1522125	12403697	13925822	2700	6211.75808165247	10215.54465043879	1	4G	2023-05-01
884	12994.0	3100	2600 MHz (Band 7)	562.4000244140625	10.479000091552734	7.405518054962158	AVAILABLE	1511	2097152	39.880468	107.042316	0.720807	13.894127	0.0	0.0	17.2145	15295	6463	3	34	1624723	6417325	8042048	0	4	0.0	76	221	327	1011	184	27.681	0.0	200	32	10	111	60		200	30	3	4	15000, 20000	C	-34.16954040527344	-70.69358825683594	-106	-11	15	15_16	1624723	6417325	8042048	34	1934.3585431245365	2044.02366275124	0	4G	2023-04-01
885	3715.0	2900	2600 MHz (Band 7)	553.0	6.432000160217285	14.18493938446045	AVAILABLE	803	2097152	37.091406	42.192703	0.069609	3.474433	0.0	0.0	73.5925	102400	51200	2	34	1474700	5587315	7062015	3	9	194.59621775713663	109	728	101	486	39	75.8	0.0	200	32	10	19	60		200	30	3	4		D	-34.16816711425781	-70.68809509277344	-108	-19	1	1_2	1474700	5587315	7062015	113	9852.142019376868	22675.45557598262	1	4G	2022-07-01
886	16789.0	66961	1700 MHz Extended AWS (Band 66)	567.4000244140625	17.058000564575195	1.4586706161499023	AVAILABLE	217	2097152	32.10193	37.302683	0.019636	3.058128	0.0	0.0	10.4755	102400	51200	3	53	1163497	2322589	3486086	12	5	0.0	90	252	32	156	27	14.8655	0.0	200	32	10	6	60		200	30	3	5		B	-34.17640686035156	-70.69908142089844	-87	-12	20	20_21	1163497	2322589	3486086	98	11112.507888908896	6022.616358236971	0	4G	2022-03-01
887	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.9000244140625	18.85099983215332	1.133104920387268	AVAILABLE	199	2097152	34.155231	39.692267	0.033635	2.484418	0.0	0.0	10.547	32092	8633	4	53	1198831	2450039	3648870	14	1	4717.560986729383	49	232	33	116	50	21.14	0.0	200	32	10	14	60		200	30	3	1	15000, 20000	B	-34.17503356933594	-70.69084167480469	-87	-11	15	15_16	1198831	2450039	3648870	10	12945.781959204676	25432.892355044565	1	4G	2022-04-01
888	524584.0	1000	1900 MHz (Band 2)	573.300048828125	14.133000373840332	1.5208834409713745	AVAILABLE	299	5242880	36.000078	38.151369	0.020703	1.315414	0.0	0.0	21.9295	30000	15000	4	53	1141713	5984202	7125915	14	1	6094.458485418295	86	175	28	166	29	23.0775	0.0	200	32	10	17	60		200	30	3	2		A	-34.17640686035156	-70.68809509277344	-87	-16	19	19_20	1141713	5984202	7125915	557	3829.0772813373524	39357.57092902222	1	4G	2023-01-01
889	12994.0	3100	2600 MHz (Band 7)	565.9000244140625	15.942000389099121	0.9666666388511658	AVAILABLE	177	2097152	34.303615	37.872846	0.072116	2.308278	0.0	0.0	8.311	22501	15044	4	53	1260819	2586769	3847588	19	7	0.0	23	131	31	111	36	12.369	0.0	200	32	10	2	60		200	30	3	2	15000, 15000, 20000	C	-34.17228698730469	-70.68946838378906	-87	-8	13	13_14	1260819	2586769	3847588	176	13040.813191122903	57847.956709015	1	4G	2022-07-01
890	524584.0	1000	1900 MHz (Band 2)	569.300048828125	21.600000381469727	2.664928913116455	AVAILABLE	169	2097152	34.813857	36.531044	0.000286	1.206428	0.0	0.0	8.5805	102400	51200	3	40	1214184	2264455	3478639	16	5	0.0	47	165	19	87	34	10.267	0.0	200	32	10	14	60		200	30	3	2		A	-34.17228698730469	-70.68122863769531	-100	-14	13	13_14	1214184	2264455	3478639	813	29390.4652227882	42254.058323468686	1	4G	2022-04-01
891	3715.0	2900	2600 MHz (Band 7)	570.9000244140625	14.848999977111816	1.1925697326660156	AVAILABLE	315	2097152	38.559353	43.246611	0.007266	2.487214	0.0	0.0	114.5745	30000	15000	4	52	1162839	2489504	3652343	6	6	5505.881724114682	242	739	126	229	134	118.2025	0.0	200	32	10	18	60		200	30	3	3		D	-34.17366027832031	-70.69084167480469	-88	-14	7	7_8	1162839	2489504	3652343	808	5842.14018121525	31113.338849161686	1	4G	2022-06-01
892	16789.0	66961	1700 MHz Extended AWS (Band 66)	571.0	30.374000549316406	6.9778733253479	AVAILABLE	197	2097152	36.256198	43.97637	0.001823	2.666122	3.0	0.0	13.2265	30000	15000	3	33	1513557	2355425	3868982	-1	6	4717.560986729383	90	171	40	125	26	18.355	0.0	200	32	10	249	60		200	30	3	14	15000, 20000	B	-34.17640686035156	-70.70045471191406	-107	-18	15	15_16	1513557	2355425	3868982	41	9499.16188409691	11780.338971525396	1	4G	2023-02-01
893	524584.0	3300	2600 MHz (Band 7)	558.0	12.918999671936035	1.1639324426651	AVAILABLE	268	5242880	36.57923	70.186952	0.008808	9.436008	0.0	0.0	78.2635	1089	317	2	23	1475419	9252099	10727518	-5	12	5115.736335506189	356	619	40	155	47	159.0955	60.0	200	32	10	10	60		200	30	3	1	10000, 20000	A	-34.16816711425781	-70.69770812988281	-117	-18	16	16_17	1475419	9252099	10727518	132	1690.174596422184	5219.642414001826	0	4G	2023-03-01
894	16789.0	2300	1700 MHz AWS-1 (Band 4)	575.0	23.0	1.3333333730697632	AVAILABLE	264	2097152	33.187442	40.059113	0.013366	3.885683	0.0	0.0	11.727	30000	15000	3	38	1128185	2227122	3355307	11	4	813.8598553120405	55	196	30	190	53	19.3875	0.0	200	32	10	7	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-102	-11	21	21_22	1128185	2227122	3355307	9	5943.4130353197115	21419.745375785944	1	4G	2022-01-01
895	16789.0	66961	1700 MHz Extended AWS (Band 66)	565.0	11.925999641418457	0.9933966398239136	AVAILABLE	241	2097152	34.946846	38.420873	0.018096	2.632795	0.0	0.0	7.4735	102400	51200	3	41	1209517	2283085	3492602	21	6	6.254661193326526e-05	103	290	27	194	57	9.8115	0.0	200	32	10	9	60		200	30	3	1		B	-34.17091369628906	-70.69084167480469	-98	-7	7	7_8	1209517	2283085	3492602	2243	12930.495027172572	47314.20855568777	1	4G	2022-10-01
896	3715.0	2900	2600 MHz (Band 7)	575.5	20.0	2.39630389213562	AVAILABLE	332	2097152	36.192269	39.551962	0.023961	2.504261	0.0	0.0	10.846	30000	15000	4	53	1126061	2256124	3382185	0	0	0.0	30	371	28	290	36	12.6535	0.0	200	32	10	242	60		200	30	3	1		D	-34.17915344238281	-70.69084167480469	-87	-16	9	9_10	1126061	2256124	3382185	659	8826.996050894988	27287.61756703004	1	4G	2022-12-01
897	3715.0	2900	2600 MHz (Band 7)	571.0	77.0	1.3333333730697632	AVAILABLE	970	5242880	34.411432	43.168142	0.017239	3.351916	2.0	1.0	99.8235	102400	51200	3	37	1371804	5863950	7235754	7	3	0.002277299317084033	52	284	45	538	43	104.4605	0.0	200	32	10	236	60		200	30	3	2		D	-34.17640686035156	-70.69084167480469	-103	-13	21	21_22	1371804	5863950	7235754	71	12780.234502103947	16673.200470064097	1	4G	2022-01-01
898	16789.0	66961	1700 MHz Extended AWS (Band 66)	570.7000122070312	1.600000023841858	3.2018561363220215	AVAILABLE	2234	5242880	33.283423	40.129985	0.005847	3.684088	0.0	0.0	7.7335	55218	55462	3	57	1437292	5550667	6987959	11	6	0.0	42	3696	35	2066	57	9.474	0.0	200	32	10	9	60		200	30	3	1	15000	B	-34.17640686035156	-70.69496154785156	-83	-10	14	14_15	1437292	5550667	6987959	341	33472.99067968151	4938.953220665298	0	4G	2022-06-01
899	524584.0	1000	1900 MHz (Band 2)	572.6000366210938	16.2189998626709	1.085872769355774	AVAILABLE	152	2097152	32.582003	35.112818	0.002308	1.198973	0.0	0.0	8.105	30000	15000	4	46	1220407	2303377	3523784	9	9	0.0	19	113	23	98	45	9.2985	0.0	200	32	10	10	60		200	30	3	2	10000	A	-34.17366027832031	-70.68260192871094	-94	-9	1	1_2	1220407	2303377	3523784	82	12093.721490091095	19798.260436066805	1	4G	2022-12-01
